Type,Content,Username,User Reputation,Upvotes,Is Moderator,Creation Date
Answer,"Possible Improvement Idea - Improve how we humans upvote answers.
From reading the previous answers to this thread, it seems a lot of the motivation for the bad behavior of posting non-validated answers quickly, regardless of whether they were generated by ChatGPT, is motivated by ""point farming"". One way that users like us can help ""fix"" the problem is to not upvote nice and shiny looking answers and comments that we have not validated.
... We should only upvote answers that we have actually validated.
We should not upvote a response that we haven't tested and proved to work just because it looks like they know what they are talking about or just because it sounds good. That means I should first test whether the proposed answer is actually a valid answer and then come back to the answer and upvote it.
",MustardMan,111,-16,0,2023-12-08 11:55:26
Comment on Answer,I fully agree that is how it ideally should be. Yet I don’t see how it practically could be.,MisterMiyagi,51989,5,0,2023-12-09 06:12:29
Comment on Answer,"Re ""first test whether the proposed answer is actually a valid answer and then come back to the answer and upvote it"": That would be great. No, really. It didn't happen before ChatGPT (there are likely a lot of undetected completely bogus answers on Stack Overflow posted before December 2022. For instance, the many code dumps without any explanation whatsoever. Say, copied from other completely unrelated answers on Stack Overflow or copied from elsewhere on the Internet (say, from the official documentation))",Peter Mortensen,31602,5,0,2023-12-09 00:05:23
Comment on Answer,"What do you mean by ""One way we that users"" (seems incomprehensible)?",Peter Mortensen,31602,0,0,2023-12-09 00:02:19
Comment on Answer,"""One way we that users like us can help ""fix"" the problem is to not upvote answers and comments that look nice and shiny but which we have not validated."" The past over a decade of this site existing has shown this is not how users vote. A more interesting looking solution often gets more upvotes than a more thorough or even more correct one. I don't see how you expect the voting for all users to change. Saying ""let's do it this way instead"" doesn't actually accomplish that.",VLAZ,29086,11,0,2023-12-08 12:12:42
Comment on Answer,"Specify ""validated"". How would you enforce this? How would you change hoe people vote?",Cerbrus,72927,1,0,2023-12-08 11:56:57
Answer,"It might make sense to consider integrating ChatGPT into the site engine itself.
This way, an answer received from it could be displayed in the least annoying way with a note indicating that this answer is not related to SF, was received programmatically and is most likely wrong; the latter could increase the possibility of drowning it in downvotes.
This will reduce the motivation to post similar answers, as well as create data for training neural networks (including in the minds of site users) that recognize the generated answers.
",Lunar Whisper,210,-43,0,2022-12-05 23:56:45
Comment on Answer,"@ZoestandswithUkraine: There's one difference this answer has from the others that suggest basically the same thing: this one would frame the AI answer as being likely wrong, and warning people not to post it or an answer like it. The others all suggested that the AI answer might actually help people solve their problems, and would get the same ""benefit"" without people having to post such answers.  That said, I don't think this is actually a good idea. but it is different; I nearly upvoted. (The dollars and electricity to AI-generate answers from the ask interface make this a non-starter).",Peter Cordes,365247,1,0,2022-12-13 04:29:59
Comment on Answer,"You don't exactly have to look hard for it. They're all on this page. The answers are: one, two, three,",Zoe - Save the data dump,28267,9,0,2022-12-06 10:57:58
Comment on Answer,"What is ""SF""? It would normally be Server Fault here. Do you mean Stack Overflow?",Peter Mortensen,31602,2,0,2022-12-06 00:14:49
Comment on Answer,"Hm. In comments? Understood, please understand and forgive. :( I haven't seen similar answers.",Lunar Whisper,210,0,0,2022-12-06 00:01:33
Comment on Answer,"This has already been suggested in this post, multiple times.",Hoppeduppeanut,1158,11,0,2022-12-05 23:58:51
Answer,"I, personally, think that there's not much we, as a community, can do to stop AI-generated content from being used on the site in the long term.  Furthermore, I think that the long-term is what we should be focusing on.
The future of AI in a different timeline
The current banhammer stopgap may work for now, but it's a simple solution requiring manpower, and it won't be viable forever.  Who here remembers when Dragon Naturally Speaking came out on CD in the 90s?  I was 8 or 9 when my grandfather got us a copy.  We had an old beige microphone, and my friends and family were absolutely amazed at the speech recognition capability.  They could dictate documents directly into Microsoft Works, and I could....  Well...  Do what 9-year-olds do best:  See how many curse words it could recognize... Even if you had to enunciate them.
Fast forward a couple of years and the same software could recognize multiple individuals in a single conversation and create a transcript including respective speakers.  Fast forward a few more years and Microsoft has added ""Train your computer to better understand you""1, so enunciation is no longer an obstacle.
That 10-year timespan I just covered would be easy to react to as a community.  The problem is AI doesn't take 10 years, it takes 10 hours2.  It's easy to spot right now (question rephrased to statement followed by bullet points for your vanilla ChatGPT) but what happens when we get the option to ""Train your computer to better type like you""?  The Insider Build of Windows 11 (Dev Channel) currently has a Copilot preview that can access your active tab3.  I'm certain Microsoft Office access will be next, so It's only a few steps away at most in my opinion.
My opinion moving forward
My thought is this...  The banhammer on AI-generated content that isn't cited should continue.  However, we should move towards a system that accepts it, so long as it's clearly marked/cited as machine generated4 and there should rarely, if ever, be a top answer marked that is wholly AI-generated.  As we move towards that system, the 30-day bans need to turn into 90-day bans.  If we incorporate automated detection at some point, it should be human-reviewed, and 90 days should turn into 180 days.  I do not see this as too harsh of a punishment so long as users have been explicitly warned.
I believe that if history (as a whole) has shown us anything, it's that we cannot simply ignore a problem, sweep it under the run, and expect it to go away.  Band-aids are temporary, but AI is not.  Humans have suppressed so many different things over the years...  Catholics persecuted Presbyterians as heretics in the Middle Ages, Americans in the land of the free bought and sold black slaves to tend their households and farmlands, women were expected to quietly obey their husbands without a voice to vote until the 1900s, and Jews...  Well, Jews have gotten the shaft since the dawn of time.
I'm not saying that AI deserves citizenship or human rights[5].  But as widespread as AI will inevitably become, and as integrated into our lives as it will we need to treat it that way.
TLDR:
We should standardize a boilerplate for AI content and require anyone incorporating it into their content to use it.  We should continue the 30-day ban stopgap until a point where it's no longer needed. We should work towards a way of automating the recognition of AI-generated content that isn't cited, always require human review of this automation's output to reduce false positives and implement very steep consequences for those who violate the rules.
Again, all of this is just my opinion.  I've been a lurker for 7 years, but as you can see from my reputation, I haven't been active until this past week (I've started to enjoy teaching and tutoring in IT).  So, in the grand scheme of things, my 2 cents is literally just that, 2 cents.  But I hope that at least a few of you will share somewhat similar opinions.  Thanks for your time :)
Clarification on long-term viability and manpower
I do not necessarily think there will be a need to patrol AI-generated content forever.  At least, I hope there isn't...  However, dumping everything into implementing 30-day bans as stopgaps can't be the answer.  Because if we're relying on humans to recognize AI-generated content, we will fail no matter what.  I'm not necessarily saying we should absolutely do anything specific.  I'm only saying that we need to look much further ahead than much of the discussion going on here.
I do not know what technology drives Stack Exchange on the backend.  But the technology has to move forward to account for AI content.  Whether you call this a forum, a wiki, an image board, a social media network, or anything else...  The technology underneath needs to move forward. To stress this point again if we're relying on humans to recognize AI-generated content, we're going to fail no matter what
What's stopping users from simply not adding the boilerplate?
As Stack Overflow is built on a foundation of user trust, there's nothing that can be done to prevent this except moderating content. Though, in my opinion, adding the boilerplate at least lets the userbase know it's expected.  I found out via a comment warning when skimming through questions.
But AI content can't reliably be detected?
I'm not asking for someone to look into this or share information related to site analytics or any other privileged information.  However, I would postulate that greater than 65% of users who have been banned for posting AI generated content are newer users trying to boost their reputation.  Furthermore, I would estimate that greater than 80% of those are using a vanilla ChatGPT based AI, of which greater than 95% are ""non-precise"" style (This high percentage is based on the difficulty of getting a reliable output to open ended questions.)
I want to point out an assumption in my argument. I'm looking at this from the point of view that if you know enough about AI to use anything outside of what's available on the mainstream channels, you likely have the experience to answer the questions without using AI content or to examine the content for accuracy before posting it.  As mentioned in the previous section, I am basing this assumption off the foundation of trust.
If those numbers are remotely close, then the additional review queue should not require much additional overhead to patrol a large portion of violations. I can quite easily imagine a natural language string analysis algorithm combined with a user event timing algorithm that could pick out a relatively high percentage of violations.  I'm sure there are many users way more talented than myself who could imagine the same in a far more optimized and efficient way.
An alternative
If patrolling content and review queues are too far-fetched, then maybe instead of targeting users, we should target posts (I thought this was mentioned in one of the comment threads, but I couldn't find it on a second look).  Automated boilerplate addition to user posts if they are flagged as AI generated by an algorithm.  A certain reputation level allows an individual to remove the boilerplate.  A higher reputation level will automatically bypass the check on their posts.

If policing content isn't the answer, then decriminalization and regulation is.

[1] There was a step in between, where Microsoft let you correct its understanding with input rather than via prompt; See This MiPad Research Article
[2] Keep in mind that AI can't just pick up any task and do it quicker and better.  Take for instance the following study in which it took an AI 924 hours to learn a game that would take humans less than 30 minutes:

Lake, Brenden & Ullman, Tomer & Tenenbaum, Joshua & Gershman, Samuel. (2016). Building Machines That Learn and Think Like People. CBMM Memo No. 046.

[3] Verified the knowledge is public before posting, See This Public Blog Post on Windows.com
[4] We should probably require citing the exact AI that generated it.  I foresee that as an upcoming IP battle in the near future.  Plus, as always, there are going to be biases on AI sources that could affect the community as a whole if we don't.
[5] Yet...  But I can't convince myself to rule that out at some point in the future, the human brain is only so complex, and technology is surely, albeit slowly, getting there.
",Chuck Terry,266,-23,0,2023-08-27 12:06:17
Comment on Answer,Your edits don't answer my concerns... At all...,Cerbrus,72927,2,0,2023-08-28 07:50:43
Comment on Answer,I don't think your edits answer the questions above :(,M--,29109,1,0,2023-08-28 00:43:49
Comment on Answer,"Also, thank you to both of you who edited my answer.  I am terrible with grammar and consistency in voice.  I also didn't know that blockquotes were considered abusive when used for formatting.  I always read through edits and try to learn from them, I really appreciate it.",Chuck Terry,266,0,0,2023-08-28 00:15:40
Comment on Answer,"@Cerbrus Updated answer to address your concerns, including an alternative to policing content.",Chuck Terry,266,0,0,2023-08-28 00:13:44
Comment on Answer,"Nothing you suggest is feasible. AI content can't reliably be detected, and yet another review queue isn't a solution either. Also, what's to prevent users from just not adding the ""This is AI-generated"" boilerplate?",Cerbrus,72927,8,0,2023-08-27 18:19:23
Comment on Answer,@VLAZ Edited for clarification of my stance.,Chuck Terry,266,0,0,2023-08-27 15:25:06
Comment on Answer,"As with many other proposals to integrate/accommodate GenAI answers, I’m still missing the ""why"". What’s the point building a repository of things we can just generate? If GenAI reaches a point at which it can reliably generate answers then SO is obsolete and we - the users - can do better things with our time than nanny some algorithm that far outscales us anyway.",MisterMiyagi,51989,21,0,2023-08-27 15:14:44
Comment on Answer,"""We should standardize a boilerplate for AI content and require anyone incorporating it into their content to use it."" and...if somebody doesn't? We'd still need the manpower that the start of your post claims is not viable forever. So...you want AI generated output to be embraced but we should still pour the same amount of effort into detecting ""illegitimate"" usage of AI generated content?",VLAZ,29086,6,0,2023-08-27 12:11:45
Answer,"In one line: I want a pure ""human"" platform, and for this reason I am on Stack Overflow.
In truth, I have learnt coding from SO, and I believe that every line of coding on SO is tested by humans, on a real project with their own hands. (This is mostly true for accepted answers.)
On the other hand, I have used ChatGPT for only for three days and came back.  Please don’t ask me about the experience. I do not want to remember that I could lost my coding knowledge. uffffff!
",Noor Hossain,1831,13,0,2023-08-23 18:27:51
Comment on Answer,"At least your motivation is sound ""I want a pure human platform"". That's a valid preference that doesn't even need to be substantiated with reasonable arguments. However, I don't have that desire, I want a platform that will still be relevant in 10 years and for that to happen the attitude towards AI needs to change drastically.",Xartec,2415,3,0,2023-09-05 13:42:57
Comment on Answer,"@CodeCaster, so AI tested your question and code on  his own project?  Ha Ha Ha!   All are fake. I know my opinions cross worrd and thinkings, but must  see that the word I have used is ""believe"".  Try to know  the meaning of this word. "" will be or has to be or should be"" hide behind the word silently.  The result is ""could be""",Noor Hossain,1831,0,0,2023-08-25 12:05:11
Comment on Answer,"""I believe that every line of coding on SO is tested by humans, on a real project with their own hands"" - hahahaha.",CodeCaster,151674,17,0,2023-08-24 15:30:02
Answer,"I have questions from ChatGPT and some of the answers were 100% accurate. Now Stack Overflow should allow accurate and acceptable answers from AI. It can save a lot of time.
It has come to experience that the logic, queries (MySQL and MongoDB) can take up to 12 hours. ChatGPT has answered and created queries like that in just seconds. (I have pro ChatGPT.) I have created an API that has multiple if-else and multiple queries with more than 500 lines of code (2000 ms response time), but with the help of ChatGPT, I have done that API with just 20 lines of code, with an average response time of 500 ms.
Now is the time to use ChatGPT and such platforms to speed up the development process. ChatGPT is really helpful to newcomers and for developing small-scale logic and functions.
",Engr.Aftab Ufaq,6374,-41,0,2023-07-17 10:30:10
Comment on Answer,"This makes no sense. I agree with @YungDeiza's answer, if you want to ask ChatGPT, ask directly.",didlidoo,141,0,0,2024-06-04 02:55:16
Comment on Answer,"@CodeCaster Over-treatment is a very serious issue. Don’t go to the doctor because of simple headaches. If ChatGPT tells you that your headache is probably nothing, and it makes you cancel your plans to see the doctor, ChatGPT has made the world a better place. Calm down, rest, stop unnecessary medication, and stop wasting your doctor’s time.",Andreas condemns Israel,2338,0,0,2023-07-23 05:41:46
Comment on Answer,"@Engr.AftabUfaq my point is that I don't trust you to validate an answer given by ChatGPT. What does ""100% accurate"" even mean? That it compiles/lints and runs without errors? What bar is that?",CodeCaster,151674,11,0,2023-07-17 17:20:13
Comment on Answer,"To be honest, your specific case is the exact reason I rail very hard against AI in code.  Someone who doesn't really understand what they're doing and can't really independently verify what the actual output of the LLM is would fare no better in a practical situation than someone who can copy and paste from Stack Overflow (ironically).",Makoto,106470,7,0,2023-07-17 15:28:29
Comment on Answer,After you read all the answers here explaining why we don't need it on SO.,Cerbrus,72927,5,0,2023-07-17 11:42:55
Comment on Answer,Please read this ; meta.stackoverflow.com/a/423112/9570734,Engr.Aftab Ufaq,6374,0,0,2023-07-17 11:35:21
Comment on Answer,"""i think if the result is 100% accurate"" And that's the problem. It's not. Not even close.",Cerbrus,72927,17,0,2023-07-17 11:29:16
Comment on Answer,"If you are qualified to test chatgpt, just write an answer from scratch. If you can't write an answer that can be edited to suffient quality without chatgpt, you probably don't know enough to know if a chat gpt answer is correct or subtly but significantly wrong.",user1937198,5365,13,0,2023-07-17 11:27:38
Comment on Answer,Related: meta.stackoverflow.com/questions/422392/… See this answer. That the LLM is fast and seemingly accurate enough for your use case is not a sufficient condition for letting people mass-dump AI generated answers.,E_net4,30042,12,0,2023-07-17 11:26:23
Comment on Answer,"@CodeCaster i think if the result is 100% accurate then we have to accept that. it not just about the copy paste. ask the chatgpt get the answer , test it and if it is correct then write you answer in SO to help others. becuase sometime ChatGPT correct answer while sometime it answer may be wrong.",Engr.Aftab Ufaq,6374,0,0,2023-07-17 11:23:08
Comment on Answer,this seems to merely repeat points already made in several prior answers here,gnat,6224,7,0,2023-07-17 11:20:57
Comment on Answer,"So you lack the experience to be productive in creating software, and you outsource that work to GPT. You're happy with what it produces all the time, 80% of the time. Yet you fail to see why others don't value your assessment as much. It's like you skip going to the doctor with your headache, because ChatGPT said it was probably nothing. Your claim is then that ChatGPT is way cheaper than a doctor but equally useful, and your proof is that you're still alive while not paying as much as for a visit to a professional. The world has become a worse place thanks to GPT.",CodeCaster,151674,28,0,2023-07-17 11:17:43
Comment on Answer,@Cerbrus some developers who native language is not english find it difficult to use AI tools for programming. they just search for error in SO and like in the ChatGPT so ChatGPT can't answer them . that why it well be helpful to copy-paste and answer and write a human explaination of that.,Engr.Aftab Ufaq,6374,0,0,2023-07-17 11:02:27
Comment on Answer,I think  about 80% it generate correct answers. @Cerbrus,Engr.Aftab Ufaq,6374,0,0,2023-07-17 10:58:41
Comment on Answer,"That aside, just because ChatGPT sometimes generates correct output, doesn't mean it's a valuable addition to SE. Users can get that from the AI itself, no need to host it here.",Cerbrus,72927,17,0,2023-07-17 10:53:32
Comment on Answer,"You should really use a spelling checker. ""sorry for any gramitical miskates."" does not excuse a lack of effort.",Cerbrus,72927,10,0,2023-07-17 10:52:04
Answer,"The spirit of Stack Overflow is that it's from developers to developers, which is quite more than a question-answer site.
While generative AI can often give right answers, especially for simple-to-medium questions, there is a billion questions on Stack Overflow which are more helpful already than their answers. This spirit needs to be preserved.
And why would someone use an LLM to automate answering? I don't see any other reason, except abuse of the rating system. Abuse should be banned.
",TEH EMPRAH,2058,6,0,2023-11-01 11:44:29
Comment on Answer,"@PeterMortensen there are plenty of questions which show almost working solution to a problem, but require a tweak, which an author won't know. It's a well-known phenomenon of SO that sometimes questions are more helpful than answers.   Another way how questions can be helpful is getting to know things you never imagined exist or are a problem, just by scrolling through them. And of course, figuratively speaking, there is a billion helpful questions, sorry for confusion, won't edit.",TEH EMPRAH,2058,4,0,2023-11-01 21:31:16
Comment on Answer,In what way are questions more helpful than answers?,Peter Mortensen,31602,1,0,2023-11-01 15:38:51
Comment on Answer,"There are 23,975,364 questions on Stack Overflow.",Peter Mortensen,31602,1,0,2023-11-01 15:38:27
Answer,"It's just a suggestion. People will keep posting ChatGPT answers anyway. The problem is now that a user can't really differentiate them.
A solution I would suggest which is already mentioned here, but different, is not only to proactively post an answer from ChatGPT (or other models), but intentionally ranks them lower and banner them clearly that this answer is not yet checked by a human. Then a person can confirm, edits, or reject the answer, which will change the rating of the answer itself (this ChatGPT answer have been reviewed by X and rated as correct).
If an open source model is used, then Stack Overflow have even more data to train their own model which will beat all other AI models...
",Rowanto,2959,-27,0,2023-09-19 13:37:10
Comment on Answer,Do we really need a new 'ChatGPT Answers' review queue?,CPlus,4846,0,0,2024-04-04 23:11:49
Comment on Answer,"""The problem is now that a user can't really differentiate them."" - It's trivial to identify ChatGPT generated content.  The only way to handle ChatGPT content is to ban it.",Security Hound,2548,2,0,2023-11-01 13:44:23
Comment on Answer,"@Xartec ""which would discourage answerers from using the same ai to produce sub par results"" Why? How? The answer also just takes this magic for granted, so please provide arguments for it if you think it is actually true. I’ve seen many AI-spammers post indiscriminately on questions that already had answers, so it is not at all clear to me why the existence of official AI answers would prevent or discourage AI spam.",MisterMiyagi,51989,0,0,2023-09-28 06:39:52
Comment on Answer,"There is no magic prompt engineering masterpiece that will suddenly make any current or near release version of gpt capable of producing answers to new questions. At best it can summarize an existing answer to an already answered question, however even that becomes more likely to hallucinate than to provide an accurate answer the more you allow it to modify the content it is summarizing to fit the person looking for an answer. The user would be better off just getting the existing answer.",Kevin B,95047,2,0,2023-09-27 21:34:01
Comment on Answer,"@Xartec Yes, and we've been routinely deleting said answers for nearly a year now. Yes, we haven't gotten all of them, but we've gotten enough, and enough accounts are actioned against to keep the problem at bay. Your assertion that we cannot discern whether or not content was written by AI is quite provably false.",Kevin B,95047,2,0,2023-09-27 21:19:52
Comment on Answer,"@KevinB the why has been established, the problem at hand and is repeated in my previous comment. In an ideal world you’d be correct, that would surely be the best person. In reality, people post answers generated by AI regardless of whether SO ‘must’ and no the person with the problem is surely not automatically the most capable of asking the question. That assumes everyone masters prompt engineering which just isn’t true. We can disagree on opinions, not facts. An imo, a more controlled AI answer would likely reduce the urge to create a poor Ai generated answer.",Xartec,2415,0,0,2023-09-27 21:16:04
Comment on Answer,"@Xartec they've already tried that, it failed spectacularly. Many other sites are similarly trying this, such as quora, and are having similarly questionable results. Why must SO include AI generated answers? What value would that provide? Surely the best person to have a conversation with a chatbot and weed out poor results is the person with the problem being solved, not some rep hunter on SO or SO itself.",Kevin B,95047,3,0,2023-09-27 21:06:04
Comment on Answer,"@Cerberus “ Why do we need to invest time in implementing generated crappy answers, when users can get that nonsense at the source, instead?” This, again, relies solely on the false idea AI generated answers are crappy and nonsense. Which is is like building a house on quicksand, as chat gpt would say. The quality of the answers can be heavily improved by prompt engineering which would discourage answerers from using the same ai to produce sub par results. It would be a sensible way to introduce AI, an inevitable situation.",Xartec,2415,0,0,2023-09-27 21:03:51
Comment on Answer,@MisterMiyagi that’s what his proposed solution is about. His answer is a solution adressing the problem as layed out in the second sentence.,Xartec,2415,0,0,2023-09-27 20:57:58
Comment on Answer,"@Xartec ""It’s however about answerers using AI"" To the contrary. This answer is about SO itself using AI, which then - somehow - removes the issue/occurrence of  answerers using AI and - somehow - offers a benefit to askers.",MisterMiyagi,51989,0,0,2023-09-27 13:24:58
Comment on Answer,"@Xartec Rowanto is arguing that SO should implement GPT to automate answers. That's  what my ""Why"" is asking about. Why do we need to invest time in implementing generated crappy answers, when users can get that nonsense at the source, instead?",Cerbrus,72927,3,0,2023-09-27 13:13:05
Comment on Answer,"@Cerbrus, the second question in your comment isn’t a relevant as it may seem. You ask why something can’, while of course an asker can and is not prevented from doing so regardless. Just as the asker could rtfm or get an answer elsewhere. It’s however about answerers using AI, who do that regardless of what the asker could do.",Xartec,2415,0,0,2023-09-27 12:35:23
Comment on Answer,Like let's see how good exactly can we train a model exclusively on SO content to answer duplicates.,F&#233;lix Adriyel Gagnon-Grenier,8885,0,0,2023-09-21 00:34:46
Comment on Answer,"I must admit I do not actually dislike this idea as much as most other suggestions at face-value. I mean it's not what I would like, but if a compromise had to be struck, in the event where we cannot absolutely reliably ban ai generated answers, I would choose a somewhat ""site-approved"" or even better, ""site-trained"" ai answer generator.",F&#233;lix Adriyel Gagnon-Grenier,8885,0,0,2023-09-21 00:34:27
Comment on Answer,"cont' - Sample code dump answer, 1. Sample code dump answer, 2. Essentially a sample code dump answer, 3.",Peter Mortensen,31602,0,0,2023-09-20 21:12:53
Comment on Answer,"Re ""not yet checked by a human"": This doesn't (and didn't) even happen with human-generated answers to any significant extend. Why would anyone spend time checking a code dump answer (no explanation whatsoever)? Yes, that is a rhetorical question. A code dump answer may be completely bogus or brilliant. It is difficult to judge unless significant time is spend to actual run and test the code.",Peter Mortensen,31602,0,0,2023-09-20 21:03:14
Comment on Answer,"If the AI reliably produces correct answers - why build a library of them at all? If the AI does not reliably produce correct answers - how many and which answers should be posted? Critically, how should volunteers deal with the required massive content volume when we already have too few people for the fewer human generated answers?",MisterMiyagi,51989,4,0,2023-09-19 19:52:08
Comment on Answer,"I think you're massively underestimating the effort that goes into training this kind of model... Also, why does the generated answer need te be on SO? Why can't a user that wants an AI-generated answer just go to said AI?",Cerbrus,72927,18,0,2023-09-19 13:52:09
Answer,"Reading through the answers and comments, I can't help but detect a lot of bias, seemingly out of fear for the unknown or potential competitor.
This line in the OP is telling:

in order to determine that the answer is actually bad has effectively swamped our volunteer-based quality curation infrastructure.

Why set out to determine it 'is actually bad' instead of good. In my experience, it's usually correct (because I ask the right questions). In the cases it's not, it's useful to discuss with ChatGPT where the mistake lies. With some frequency I ask it to reread its reply and whether it is sure that's correct.
Similar in many comments, where people clearly show bias without supporting or even convincing arguments. Comments like ""it is stupid"" and ""it's a good joke generator"". The main argument seems to be ""it's not always correct"". Yes, neither are all (or even most?) human answers, but that aside, if that's your main argument, what will you do in 6 months or 2 years?
Personally I think ChatGPT is hands down the most productive assistant / near-coworker I ever had (in 30+ years IT and coding) and anyone not adapting it ASAP to gain at least experience with it is contributing to their own demise.
Important to understand is that it's an assistant, a tool, not a substitute. AI won't replace developers; developers who use AI will replace developers. Pick a side that suits you and your family. Sticking your head in the sand isn't a fruitful approach to AI, embrace it, control it, use it to increase productivity.
Posting answers or questions written by ChatGPT straight to SO is like copying and pasting from another site, but banning questions and answers ChatGPT assisted in writing just seems wrong. It's almost like banning a spell/grammar checker.
I learned never to complain without offering alternatives. People posting answers should be held accountable for bad answers. That way they'll put in the extra effort to make sure the AI-assistant answer is useful to the one asking the question. Whether it's text, questions and answers, or code, everything an AI produces should be considered a draft. Perhaps a test section limited to certain topics, or show the ChatGPT-assisted answers (allow answerers to mark them as such) at the bottom of the answer list, collapsed and hidden till the reader opens them. Anything that doesn't involve throwing the baby out with the bathwater.
",Xartec,2415,-39,0,2023-09-05 14:36:30
Comment on Answer,"@Xartec I just don’t see how your best case usage accuracy is relevant here when we - by and large - don’t deal with best case usage. Indeed we are banning GenAI results because people submit bad results. There has been a clear link between ""GenAI result“ and ""bad result"" on SO. That this isn’t a causation or even requirement doesn’t change what is happening here. ""GenAI result"" still is a useful discriminator and that is all the ban is using it for - it does not question that GenAI can and does produce ""good results“.",MisterMiyagi,51989,1,0,2023-09-23 07:01:22
Comment on Answer,"@MisterMiyagi ""Any single accuracy number is going to be bogus"" It shows what you lay out in your example (almost, imagine you picked a fair comparison topic-wise), something we should be able to agree on by now and what I've pointed out in my answer and comments: the argument (used in comments and in the OP) that chat gpt isn't good enough isn't a great one. The reason that matters is what I tried to convey in my answer. To use an extreme analogy, it's like banning photoshopped results because people submit bad results to requests at a graphic design site. Which is fine, but that's not on PS.",Xartec,2415,0,0,2023-09-22 21:03:26
Comment on Answer,"There's no value in allowing answerers to be proxies for users using chatgpt, regardless of the accuracy levels chatgpt may be able to reach now or in the future. If the user wants to provide enough context to get an answer from chatgpt, they can do so themselves through chatgpt without the answerer's help.",Kevin B,95047,2,0,2023-09-22 14:46:34
Comment on Answer,"Any single accuracy number is going to be bogus because they depend on the questions asked, and possibly even on the expected scrutiny. The accuracy of, say, a random rep hunter throwing niche questions at GenAI is incomparable to an experienced asker querying with a common topic. The problem here on SO is that we have seen a lot of the former - we are dealing with the worst case, so best case accuracy is at best only tangentially useful. ""Providing it with plenty of context and dealing with hallucinations"" is something the average GenAI spammer just does not do.",MisterMiyagi,51989,0,0,2023-09-22 05:11:55
Comment on Answer,"@PeterMortensen The anecdotal percentages you find do not match the results and statistics experienced by experts who research the topic extensively, they are not an accurate reflection of its accuracy so I wouldn't base any open questions or conclusions on that. It seems many of the naysayers base their experience on chat gpt 3 instead of 4. The former is already very useful it doesn't come close to the latter. Providing it with plenty of context (before or as part of the question) and dealing with hallucinations (and how to reduce those) are topics that should be understood before judging.",Xartec,2415,0,0,2023-09-22 03:04:01
Comment on Answer,"Re ""because I ask the right questions"": You must have super powers, then. Can you provide some examples of such questions? I find ChatGPT to provide about 70% wrong information (often blatantly wrong). Whether the time spend to check for accuracy is worth the 30% useful information is an open question. Perhaps as a tool to get unstuck when having starred for an embarrassing long time at a line of Perl code that doesn't behave as expected (sort of a rubber duck debugging effect)—a real story... It does better with (natural) language, but everything must be fact checked.",Peter Mortensen,31602,0,0,2023-09-20 20:52:35
Comment on Answer,"""potential competitor""; whenever this potential transformed into objectively reliable answers, I will be more than glad to ""retire"" from SO in favor of these competitors.",M--,29109,0,0,2023-09-06 16:41:39
Comment on Answer,@Xartec - Users already don't follow those guidelines.  Given the amount of inaccuracy with regards to ChatGPT I don't believe it's worth the squeeze.,Security Hound,2548,6,0,2023-09-05 19:52:46
Comment on Answer,"@SecurityHound ""It's not our responsibility as a community to teach users how to effectively use ChatGPT as a tool."" I agree, but then that's specifically not what I suggested. Guidelines for example regarding spelling/grammar aren't born out of a responsibility to teach people to use English effectively, it's about what ends up being posted as SO content. I think I already put forth my arguments about the quality of outputs. Again, flat out copying and pasting answers from any source should of course not be allowed or at least heavily frowned upon... like we already do.",Xartec,2415,0,0,2023-09-05 18:32:44
Comment on Answer,"@Xartec - "". In which case it's my opinion ..."" - It's not our responsibility as a community to teach users how to effectively use ChatGPT as a tool. In fact, Stack Overflow is NOT a learning resource, or more specifically not a replacement for adequate learning from other resources on the user's part. For every ""good"" output you have been able to be generated with ChatGPT I can show you 30 outputs that appear right but were actually factually incorrect.  They appeared to an individual with zero domain knowledge to be correct but in reality, were factually and technically incorrect.",Security Hound,2548,7,0,2023-09-05 17:38:25
Comment on Answer,"@Xartec Many people here hope so too. Yet, right now banning the thing entirely is the best solution that is practical. When we - a we that includes you - have a good enough solution - it doesn’t have to be ultimate - then this temporary ban can go to the dust bin. Until then it is the best solution we have and this the solution we use…",MisterMiyagi,51989,2,0,2023-09-05 17:15:32
Comment on Answer,"@Kevin B I think any attempt to define the 'correct' use in general at this point is premature. I used it for example to write and rewrite complete classes (obj C) for a nurbs generator and editor and find it's great at explaining the code in relation to the theoretic concepts and math involved. Not familiar with unnecessary comments in the code about simple things like if statements. I don't have the ultimate solution for the real problem, flood of rep-greedy users abusing it. This is just the beginning of something inevitable and I hope future measures are directed towards embracing AI.",Xartec,2415,0,0,2023-09-05 16:04:20
Comment on Answer,"To put a counterpoint into context:  You don't become an expert at programming by using autocomplete or an IDE.  Those who contextualize this can do OK with AI-derived tools since they know that it's not a panacea.  The problem is that around the world, there are a lot of terrible engineers that treat AI as the solution.  This is why it has to be banned; a lot of people who copy-paste from this site don't get that they still have to validate what it is they're doing.",Makoto,106470,5,0,2023-09-05 15:56:21
Comment on Answer,"@Xartec fair, however, it's still a solution that doesn't solve the problem at hand. (this ban, on the other hand, does.)",Kevin B,95047,2,0,2023-09-05 15:38:17
